5.4596
10.446
13.189
16.756
21.246
22.132
28.308
36.229
37.419
41.006
49.165
53.798
57.403
64.647
66.371
68.246
69.654
69.95
70.827
73.59
78.071
78.959
85.269
85.896
89.487
91.234
91.504
94.865
96.096
98.467
102.02
105.67
106.67
109.26
113.97
115.28
129.22
130.57
132.78
138.32
141.63
142.53
143.48
145.5
146.42
147.92
149.12
157.81
160.25
161.41
163.56
165.07
165.64
167.04
172.25
182.42
184.48
186.01
188.41
191.13
193.03
195.58
195.59
199.2
200.23
203.71
215.74
216.28
217.43
218.34
219.3
221.08
231.75
235.46
